criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,ccp_alpha,decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
gini,10,50,20,,,0.0001,0.5,0.9926370252444848,0.9903098256882437,0.9717653059365722,0.980949929205818,0.9956769873008183,0.9919560625519858
gini,10,2,1,,,0.0001,0.5,0.99263347168524,0.99029144236124,0.9717653059365722,0.9809409103864224,0.9956726016160933,0.9918980708964228
gini,10,2,1,,balanced,0.0,0.5,0.9898403741187173,0.9520483686021057,0.9981966227662714,0.9745764972655729,0.9990138784880134,0.9933589700580203
gini,10,50,1,,balanced,0.0,0.5,0.989797731407778,0.9518499218342887,0.9981966227662714,0.9744725119368348,0.9990107469474763,0.9933463190953864
gini,10,2,20,,balanced,0.0,0.5,0.9897764100523084,0.9517350376880058,0.9982148386979252,0.9744209824405423,0.999020032560274,0.9934426690464759
gini,10,50,20,,balanced,0.0,0.5,0.9897550886968387,0.9516358710752987,0.9982148386979252,0.9743690045429895,0.9990198487612012,0.9934418794153046
gini,10,2,1,,balanced,0.0001,0.5,0.9894103934500796,0.9505667123739434,0.9975954970216951,0.973513465469736,0.9988519866884047,0.9928272824480837
gini,10,2,20,,balanced,0.0001,0.5,0.9894103934500796,0.9505667123739434,0.9975954970216951,0.973513465469736,0.9988519866884047,0.9928272824480837
gini,10,50,1,,balanced,0.0001,0.5,0.9894103934500796,0.9505667123739434,0.9975954970216951,0.973513465469736,0.9988519866884047,0.9928272824480837
gini,10,50,20,,balanced,0.0001,0.5,0.9894103934500796,0.9505667123739434,0.9975954970216951,0.973513465469736,0.9988519866884047,0.9928272824480837
entropy,10,2,1,,balanced,0.0,0.5,0.9893713042983853,0.9494025974025974,0.9987431007158861,0.9734480279101974,0.9995173573461913,0.9972582021128009
entropy,10,50,1,,balanced,0.0,0.5,0.9893641971798954,0.9493697187976174,0.9987431007158861,0.9734307450576569,0.9995158983731964,0.997252570051854
entropy,10,50,20,,balanced,0.0,0.5,0.9893073402319763,0.9491067719152472,0.9987431007158861,0.9732925043269871,0.9995267513244458,0.9973545719474877
entropy,10,2,20,,balanced,0.0,0.5,0.9892966795542415,0.9490574855896557,0.9987431007158861,0.9732665885610822,0.9995266873908369,0.997354342526519
entropy,10,2,1,,balanced,0.0001,0.5,0.9892789117580169,0.9490997229916898,0.9985973732626555,0.9732195957641336,0.9995306042290972,0.997253453689359
entropy,10,50,1,,balanced,0.0001,0.5,0.9892789117580169,0.9490997229916898,0.9985973732626555,0.9732195957641336,0.9995306042290972,0.997253453689359
entropy,10,2,20,,balanced,0.0001,0.5,0.989268251080282,0.9490504302061874,0.9985973732626555,0.9731936800994142,0.9995312519288272,0.9972560196293253
entropy,10,50,20,,balanced,0.0001,0.5,0.989268251080282,0.9490504302061874,0.9985973732626555,0.9731936800994142,0.9995312519288272,0.9972560196293253
